shipment number,tndr_carrier_cd,tndr_first_tender_fg,tndr_carrier_type_cd
72058627,LROI,Y,N
72055609,GMDR,Y,N
72065771,QHLK,Y,P
72065748,QHLK,Y,P
72054778,LLZY,Y,P
72063867,LROI,Y,P
72063910,TJIS,Y,P
72053239,TJIS,Y,P
72062441,EPUG,Y,P
72055173,VOMK,Y,N
72055281,GMDR,Y,P
72058588,HJIK,N,P
72066726,FLSZ,Y,P
72064811,TJIS,Y,P
72061967,EZXA,N,B
72067825,NBNP,N,B
72068575,WREC,Y,N
72054141,UVJX,Y,P
72065824,QHLK,Y,P
72065501,LROI,Y,P
72052788,LROI,Y,P
72057615,WTJW,Y,N
72061919,LLZY,N,B
72063604,BUXU,Y,P
72067216,LROI,Y,P
72067341,WCLE,Y,P
72057789,LROI,Y,P
72061776,BUXU,N,B
72054996,HJIK,Y,P
72053117,HJIK,N,P
72067257,AENM,Y,P
72054798,BUXU,Y,P
72062814,VOMK,Y,P
72063539,NEPH,Y,P
72054586,NBNP,Y,N
72066340,EZXA,Y,P
72052176,ULQZ,Y,P
72066337,UVJX,Y,P
72066344,UVJX,Y,P
72066060,OBEX,Y,P
72058040,CJPF,Y,P
72060851,NEPH,N,P
72061860,TJIS,Y,P
72061489,JIPH,Y,P
72064670,TJIS,Y,P
72068008,FLSZ,N,P
72060318,NUXY,N,N
72056001,TJIS,Y,P
72059780,DGRO,N,P
72054660,DGRO,N,P
72051677,RTQT,Y,P
72056764,GMDR,Y,P
72059859,RTQT,Y,P
72056862,FLSZ,Y,P
72053609,ZPEC,Y,N
72053075,GSQV,Y,P
72064475,RLOS,Y,P
72065034,GSQV,Y,P
72063283,HJIK,Y,P
72065429,BUXU,Y,N
72058412,LROI,Y,N
72067365,HJIK,Y,N
72066376,WREC,Y,N
72064041,ZKPQ,N,P
72054759,HJIK,Y,P
72059380,LROI,Y,P
72061383,VXJD,Y,P
72056110,HJIK,N,P
72065164,YXXG,Y,P
72066684,URXX,Y,P
72067408,VBXV,Y,P
72053203,NBNP,Y,N
72063649,RNZD,Y,P
72058163,LROI,Y,P
72055160,VQVH,Y,P
72054410,EZXA,Y,P
72057462,AENM,Y,P
72060632,TJIS,Y,P
72054179,SGZW,Y,P
72058871,RLOS,Y,P
72066906,HJIK,Y,P
72059953,PVKT,Y,P
72066888,VXJD,Y,P
72062438,TJIS,Y,P
72054591,BPNK,Y,P
72069043,DNNR,N,P
72060871,UVJX,Y,P
72055295,EZXA,N,P
72055263,EZXA,Y,P
72053138,UVJX,Y,P
72062093,UVJX,Y,P
72054501,ZRUH,Y,P
72056793,UVJX,Y,P
72054786,ZRUH,Y,P
72054706,LPUO,Y,P
72066183,UAFL,Y,P
72062999,RLOS,Y,P
72056712,TJIS,Y,P
72065570,SGZW,Y,P
72059327,ZRUH,Y,P
72060337,TJIS,N,P
72051997,VOMK,Y,P
72059223,VOMK,Y,P
72064179,TJIS,Y,P
72055827,TJIS,Y,P
72068171,JMAI,Y,P
72064233,TJIS,Y,P
72064193,TJIS,Y,P
72064279,TJIS,Y,P
72059291,SSAL,Y,P
72059110,HPWY,N,P
72057343,QXWP,N,P
72051776,LROI,Y,P
72055726,AENM,Y,P
72053322,DQIC,Y,P
72065277,AENM,Y,P
72063940,LROI,Y,P
72066593,LROI,Y,P
72063142,WTJW,Y,P
72065797,EZXA,Y,P
72065284,VOMK,Y,P
72065654,HJIK,Y,P
72058679,EOLP,Y,P
72058766,GMDR,N,P
72053094,RLOS,Y,P
72051532,NBNP,Y,P
72061188,GMDR,Y,P
72063864,BJTI,Y,P
72065243,SGZW,N,B
72057657,AENM,Y,P
72063342,FLSZ,Y,P
72053843,BPNK,Y,P
72065567,LROI,Y,P
72066267,BPNK,Y,P
72066270,LROI,Y,P
72052484,BUXU,N,P
72060805,ZPEC,N,B
72059092,FLSZ,Y,P
72053861,RLOS,Y,P
72060269,VOMK,Y,P
72062617,VOMK,Y,P
72062530,VOMK,N,P
72063527,ZKPQ,N,N
72056954,TJIS,Y,P
72053186,LYQQ,Y,P
72066563,VQVH,N,P
72068326,OCZI,Y,P
72060307,URXX,N,P
72064415,NEPH,Y,P
72067790,GMDR,Y,P
72068348,NUXY,Y,N
72055424,LPUO,Y,P
72051282,FLSZ,Y,P
72066938,BUXU,Y,P
72063701,FLSZ,Y,P
72059906,BHHL,Y,P
72054355,NBNP,Y,P
72062096,HJIK,Y,P
72059919,HJIK,Y,P
72054539,GMDR,N,P
72065139,DGRO,Y,P
72055895,ZPEC,Y,P
72066683,GSQV,Y,P
72066706,GSQV,Y,P
72068572,WREC,Y,N
72060360,WREC,Y,P
72052961,VOMK,N,P
72061175,JMAI,Y,P
72065556,LROI,Y,P
72067796,CJPF,Y,P
72064961,QXWP,Y,P
72059071,KTSU,Y,P
72068463,OBEX,Y,P
72059226,QXWP,Y,P
72051927,EZXA,Y,N
72054378,WMLJ,Y,N
72052072,LROI,N,P
72060410,CHRE,Y,N
72063809,OBEX,Y,P
72067423,KIPZ,Y,P
72059178,CHRE,Y,N
72062022,TJIS,Y,P
72055643,TJIS,Y,P
72054874,LROI,Y,P
72055397,LPUO,Y,P
72054878,NEPH,Y,P
72065557,ODSX,Y,P
72065347,ODSX,Y,P
72060738,UAFL,Y,P
72057749,ODSX,Y,P
72068069,HJIK,Y,N
72052473,TJIS,Y,P
72058125,UAFL,Y,N
72064688,TJIS,Y,P
72057430,WCLE,Y,P
72056031,URXX,Y,P
72061604,ZPEC,Y,N
72055395,LPUO,Y,P
72065743,QHLK,Y,P
72061617,NBNP,Y,N
72061511,ODSX,Y,P
72059418,VXJD,Y,N
72050700,LROI,Y,P
72057730,ODSX,Y,P
72058531,NZKX,Y,P
72062758,GMDR,Y,P
72064371,ODSX,Y,P
72065294,RTQT,Y,N
72060765,ULQZ,Y,P
72059036,UVJX,Y,N
72059627,VXRJ,Y,N
72057847,ODSX,Y,P
72064681,TJIS,Y,P
72058595,RLOS,Y,P
72064126,RTQT,Y,P
72057146,HJIK,Y,P
72063235,FLSZ,N,P
72066546,HJIK,N,P
72061844,NBNP,Y,P
72066486,QHLK,Y,P
72064085,UAFL,Y,P
72067451,ODSX,Y,P
72064979,RTQT,Y,P
72058047,NEPH,Y,P
72057046,UAFL,Y,P
72064084,FLSZ,N,P
72054211,VXRJ,Y,N
72062842,LPUO,Y,N
72052083,ODSX,Y,P
72067469,HJIK,Y,P
72057676,VOMK,Y,P
72054444,NUXY,Y,N
72059517,ODSX,Y,P
72057642,URXX,N,P
72061037,FLSZ,Y,P
72053802,NBNP,Y,P
72054632,LPUO,Y,P
72067072,TJIS,Y,P
72056819,TJIS,Y,P
72067891,NUXY,Y,N
72063601,LROI,Y,P
72057008,UAFL,Y,P
72051782,ODSX,Y,P
72060940,UAFL,Y,P
72065881,STVJ,Y,P
72052959,MMQA,Y,P
72059286,RLOS,Y,P
72053892,LPUO,Y,P
72059365,RLOS,Y,P
72053998,TJIS,Y,P
72058622,FUYI,Y,P
72059315,TJIS,Y,P
72062959,VOMK,Y,P
72068983,TJIS,Y,P
72066190,WTJW,Y,P
72052459,UAFL,Y,P
72061070,LROI,Y,P
72055948,GMDR,Y,P
72068908,WTJW,Y,P
72053705,UVJX,Y,P
72062636,ZKPQ,N,N
72058095,VOMK,Y,P
72069026,TJIS,Y,P
72063206,YFVO,Y,P
72059719,TJIS,Y,P
72058923,QNRK,Y,N
72063415,DBIV,Y,P
72063571,GMDR,Y,P
72054563,HJIK,Y,P
72062005,JMAI,Y,P
72065237,LLZY,Y,P
72064529,TJIS,Y,P
72067308,TJIS,Y,P
72054542,BJTI,Y,P
72057182,OPVP,Y,P
72053327,ODSX,Y,P
72066558,FLSZ,Y,P
72060933,UAFL,Y,P
72055909,TJIS,Y,P
72062745,BHHL,N,B
72058856,ULQZ,Y,P
72057039,UAFL,Y,P
72054269,NBNP,Y,P
72064285,TJIS,Y,P
72057292,ODSX,Y,P
72056020,TUUU,Y,P
72060430,LROI,Y,P
72058256,TJIS,Y,P
72063900,LROI,Y,P
72063717,QXWP,N,P
72060924,UAFL,Y,P
72068027,WREC,Y,N
72062960,VOMK,Y,P
72060192,VOMK,Y,P
72066775,RPWL,Y,P
72056772,HJIK,Y,P
72061131,NEPH,Y,P
72068815,AENM,Y,P
72067032,GMDR,Y,P
72068694,AENM,Y,P
72050612,LROI,Y,P
72054163,FUYI,Y,P
72067951,UAFL,Y,P
72058616,TJIS,Y,P
72054988,YFVO,Y,P
72053022,ZKPQ,N,P
72060247,LROI,Y,P
72057863,EZXA,Y,P
72065993,LROI,Y,P
72054416,LROI,Y,P
72066877,GMDR,Y,P
72056731,TJIS,Y,P
72056897,LROI,Y,P
72061994,TGIT,Y,P
72054213,UVJX,Y,P
72063121,EZXA,Y,P
72052290,AENM,Y,P
72066239,LROI,Y,P
72056722,TJIS,Y,P
72065593,GMDR,N,P
72058869,GMDR,N,P
72067971,ODSX,Y,P
72063408,LROI,Y,P
72062544,LROI,Y,P
72067691,YQCC,N,B
72068267,GMDR,Y,P
72052189,OBEX,Y,P
72051306,TJIS,Y,P
72062025,TJIS,Y,P
72054157,TJIS,Y,P
72054143,UVJX,Y,P
72066652,AENM,Y,P
72063482,AENM,Y,P
72060348,LROI,Y,P
72065205,UAFL,Y,P
72053321,TJIS,Y,P
72064437,SSAL,Y,P
72067135,OPVP,Y,P
72054275,OPVP,Y,P
72063551,BPNK,Y,P
72065370,JMAI,Y,P
72067781,DNNR,Y,P
72060239,VOMK,Y,N
72065324,GMDR,Y,P
72058042,TJIS,Y,P
72058254,KTSU,Y,P
72064496,EPUG,Y,P
72059362,EZXA,Y,P
72060361,FLSZ,Y,P
72063523,WCLE,Y,P
72064574,RPWL,Y,P
72063833,RPWL,N,P
72053625,EZXA,Y,P
72058818,HJIK,Y,N
72063862,NBNP,Y,P
72053512,NEPH,Y,P
72066147,VOMK,Y,N
72055836,OFCN,Y,P
72065069,DQIC,Y,P
72058029,QGHE,Y,P
72066366,YJPX,Y,P
72056892,HJIK,Y,P
72052535,FLSZ,Y,P
72062323,VXJD,Y,N
72053064,GSQV,Y,P
72053154,GSQV,Y,P
72058449,RLOS,Y,P
72065441,HJIK,Y,P
72066716,YJPX,Y,P
72059603,VOMK,Y,P
72051928,EZXA,Y,P
72065675,HJIK,Y,P
72065783,UVJX,N,P
72054357,GXAJ,Y,P
72059940,VHJQ,Y,P
72050884,NEPH,Y,P
72066778,CHRE,Y,N
72055370,BUXU,Y,P
72052742,CHRE,Y,N
72056698,ZPEC,Y,P
72056913,TJIS,Y,P
72060407,CHRE,Y,N
72068455,OBEX,Y,P
72064030,PTVF,N,P
72064515,ZJDO,Y,P
72065229,TJIS,N,P
72062768,GMDR,Y,P
72065354,AENM,Y,P
72058715,AENM,Y,P
72059577,LROI,Y,P
72061324,UVJX,Y,P
72056915,CJPF,Y,P
72053373,DQIC,Y,P
72055719,RLOS,Y,P
72056548,TJIS,Y,P
72056776,NEPH,Y,P
72066790,RLOS,Y,P
72057917,LROI,Y,P
72059012,EZXA,Y,P
72067287,ZPEC,Y,N
72057141,NBNP,Y,P
72054227,HJIK,Y,P
72053589,YFVO,Y,P
72061384,VXJD,Y,P
72060453,LROI,Y,P
72052543,EZXA,Y,P
72056836,YFVO,Y,P
72051621,LROI,Y,P
72056933,RLOS,Y,P
72052528,UVJX,Y,P
72068370,HJIK,Y,P
72067791,GMDR,Y,P
72056726,TJIS,Y,P
72058485,HJIK,Y,P
72057927,SSAL,Y,P
72058003,BPNK,Y,P
72064897,GXAJ,Y,P
72065430,BUXU,Y,N
72053297,LROI,Y,P
72055490,LPUO,Y,P
72060870,NEPH,Y,P
72053221,UAFL,Y,P
72057203,UAFL,Y,P
72060764,LLZY,Y,P
72065758,LROI,Y,P
72065535,KIPZ,Y,N
72052884,OUHI,Y,P
72065992,LROI,Y,P
72056677,LLZY,Y,P
72066068,LROI,Y,P
72060069,YFVO,Y,P
72057020,UAFL,Y,P
72053666,HPWY,Y,P
72055572,NBNP,N,P
72064820,FLSZ,Y,P
72061532,LROI,Y,P
72052814,LPUO,Y,P
72051646,CHRE,Y,N
72056825,YFVO,N,B
72061930,RLOS,Y,P
72060634,TJIS,Y,P
72064693,TJIS,Y,P
72063062,LROI,Y,P
72067153,WREC,Y,P
72056893,NBNP,Y,P
72067788,NBNP,Y,N
72060035,UAFL,Y,P
72052505,FCFB,Y,P
72068318,LROI,Y,P
72065619,SGZW,Y,P
72054196,WCLE,Y,P
72064860,EZXA,Y,P
72058928,GMDR,N,B
72056067,URXX,Y,P
72056696,TJIS,Y,P
72059891,LPUO,Y,P
72055075,FLSZ,Y,P
72064857,UVJX,Y,P
72058828,NUXY,Y,N
72067622,UVJX,Y,P
72067525,UVJX,Y,P
72054546,AENM,Y,P
72064834,RLOS,N,B
72058506,AENM,Y,P
72068913,UVJX,Y,P
72061893,UVJX,Y,P
72058432,AENM,Y,P
72059789,GMDR,N,P
72057004,UAFL,Y,P
72063322,FLSZ,Y,P
72064902,UAFL,Y,P
72066167,HJIK,Y,P
72067193,NEPH,Y,N
72051657,RTQT,Y,P
72063528,LROI,Y,P
72059764,LROI,Y,P
72064800,HPWY,Y,P
72060320,FLSZ,N,P
72067499,LROI,Y,P
72057355,VXJD,Y,P
72065166,EZXA,N,P
72067198,DNNR,Y,N
72057126,FLSZ,Y,P
72062597,ODSX,Y,P
72060704,LLZY,Y,P
72062759,RNZD,Y,P
72066196,VXJD,Y,N
72061664,TCKD,Y,P
72059010,LROI,Y,P
72054469,LLZY,N,B
72067172,RXIB,Y,P
72061580,LROI,Y,P
72058845,LROI,Y,P
72064570,TJIS,Y,P
72056233,TJIS,Y,P
72053459,NEPH,Y,P
72065077,RLOS,N,B
72062398,VOMK,Y,P
72062725,AENM,Y,P
72059790,UVJX,Y,P
72062560,FLSZ,Y,P
72053218,LROI,Y,P
72060159,LROI,Y,P
72062699,ZKPQ,N,N
72060749,UAFL,Y,P
72062729,NEPH,Y,P
72054387,HJIK,Y,P
72064913,UAFL,Y,P
72055612,LPUO,Y,P
72056961,ROLF,N,B
72057470,NBNP,Y,P
72056886,UVJX,Y,P
72065219,UAFL,Y,P
72064407,GMDR,Y,P
72054664,UVJX,Y,P
72065135,NBNP,Y,P
72056635,FUYI,Y,P
72054251,LPUO,Y,P
72064953,LLZY,Y,P
72056679,UVJX,Y,P
72064585,LPUO,Y,P
72066124,LROI,Y,P
72060522,TGIT,Y,P
72065995,LROI,Y,P
72064139,TFTZ,N,P
72056667,UVJX,Y,P
72054419,UAFL,Y,P
72065841,WTJW,Y,P
72059958,HJIK,Y,P
72063156,RLOS,Y,P
72063114,LLZY,Y,P
72063993,URXX,Y,P
72065161,DNNR,Y,P
72068602,DNNR,Y,P
72057549,HJIK,Y,P
72067794,QXWP,Y,P
72062196,QXWP,Y,P
72065091,GYZF,Y,P
72056700,TJIS,Y,P
72059601,RLOS,N,B
72053295,URXX,Y,P
72053674,RLOS,Y,P
72057596,HZWD,Y,P
72058748,CHRE,Y,N
72066604,ZJDO,Y,P
72065241,EPUG,Y,P
72064289,TJIS,Y,P
72052095,JMAI,Y,N
72061687,UAFL,Y,P
72060937,UAFL,Y,P
72064187,TJIS,Y,P
72052230,VOMK,Y,P
72062880,VOMK,Y,P
72067240,HJIK,Y,P
72056672,ZKPQ,N,P
72058444,FLSZ,Y,P
72051801,CHRE,Y,N
72055064,BUXU,Y,P
72066193,EZXA,Y,P
72064216,TJIS,Y,P
72056805,UVJX,Y,P
72066704,EZXA,Y,P
72064101,BPNK,Y,P
72056597,BUXU,Y,P
72053207,WCLE,Y,P
72052686,LROI,Y,P
72054110,CHRE,Y,N
72062932,LROI,Y,N
72068844,UAFL,Y,P
72057127,WREC,Y,P
72051992,CHRE,Y,N
72053232,UAFL,Y,P
72067914,RNZD,N,P
72066451,RLOS,Y,P
72055704,TJIS,Y,P
72061319,FLSZ,Y,P
72061724,LROI,Y,P
72057994,GMDR,Y,P
72051870,NBNP,Y,P
72053969,LPUO,Y,P
72051914,TJIS,Y,P
72054549,LROI,Y,P
72069141,GMDR,Y,P
72067191,NEPH,Y,N
72064885,GXAJ,Y,P
72055102,HPWY,Y,P
72057659,VHJQ,Y,P
72068077,NEPH,Y,P
72064413,QNRK,Y,N
72061096,OBEX,Y,P
72069601,FLSZ,Y,P
72056160,JMAI,Y,P
72054377,TJIS,Y,P
72058153,VOMK,Y,P
72054465,GMDR,Y,P
72062452,BHHL,Y,N
72055741,ZKPQ,Y,P
72066523,NBNP,Y,P
72062111,TJIS,Y,P
72054485,GMDR,Y,P
72058741,JMAI,Y,P
72051724,MMQA,Y,P
72061013,URXX,Y,P
72054693,ZPEC,Y,P
72061567,TJIS,Y,P
72061573,TJIS,Y,P
72053863,DNNR,Y,N
72054654,FLSZ,Y,P
72057120,NEPH,Y,P
72063732,UVJX,Y,N
72060059,FGKF,Y,P
72063800,TJIS,Y,P
72066661,TJIS,Y,P
72053237,TJIS,Y,P
72055938,FGKF,Y,P
72068331,OFCN,Y,P
72063078,TJIS,Y,P
72058512,TJIS,Y,P
72068762,OBEX,Y,P
72069493,FLSZ,Y,P
72066530,TJIS,Y,P
72054212,VXRJ,Y,N
72061896,OBEX,Y,P
72061948,TGIT,Y,P
72059644,VOMK,Y,P
72059903,FLSZ,Y,P
72063357,VXRJ,Y,N
72063165,TJIS,Y,P
72067353,EZXA,Y,P
72066447,NUXY,Y,N
72068014,BUXU,Y,N
72068126,BUXU,Y,N
72066048,RXIB,Y,P
72054253,UVJX,Y,P
72062859,DQIC,Y,P
72062808,DQIC,Y,P
72067923,BJTI,Y,P
72053019,RLOS,Y,P
72065490,RLOS,Y,P
72067487,RNZD,Y,P
72052995,GSQV,Y,P
72054895,GSQV,Y,P
72067905,ODSX,Y,P
72063702,HJIK,Y,P
72062091,YFVO,Y,P
72053214,HJIK,Y,P
72057750,NBNP,Y,P
72061146,HJIK,Y,P
72052025,ODSX,Y,P
72067830,BUXU,Y,P
72067669,FWUK,Y,N
72065579,NEPH,Y,P
72061852,BHHL,Y,N
72069752,TJIS,Y,P
72066737,FLSZ,Y,P
72063680,TGIT,Y,P
72059668,VXJD,Y,P
72060171,GSQV,Y,N
72052631,UAFL,Y,P
72068049,LROI,Y,N
72061863,LLZY,Y,P
72064263,TJIS,Y,P
72061381,YFVO,Y,P
72061434,TJIS,Y,P
72066142,VOMK,Y,N
72054711,WREC,Y,P
72062628,RLOS,Y,P
72059590,QXWP,Y,P
72059193,TJIS,Y,P
72060748,UAFL,Y,P
72059466,LROI,Y,P
72053357,TJIS,Y,P
72055247,OBEX,Y,N
72062461,FLSZ,Y,P
72054270,TJIS,Y,P
72053151,HJIK,N,P
72057112,LLZY,Y,P
72052666,FLSZ,Y,P
72060667,TJIS,Y,P
72059793,RLOS,Y,P
72053852,YJPX,Y,P
72068570,WREC,Y,N
72053161,YFVO,Y,P
72057728,VXJD,Y,P
72066866,GSQV,Y,P
72063878,BHHL,Y,N
72062644,FLSZ,Y,P
72055271,URXX,Y,P
72063566,LROI,Y,P
72063251,GSQV,Y,P
72061694,LROI,Y,P
72056851,HJIK,Y,P
72052217,ODSX,Y,P
72055848,HJIK,Y,P
72059066,TJIS,Y,P
72064273,TJIS,Y,P
72060388,TUUU,Y,P
72053044,EZXA,Y,P
72066039,TJIS,Y,P
72064231,TJIS,Y,P
72053976,QXWP,Y,P
72069066,TJIS,Y,P
72054396,LROI,N,P
72054442,NUXY,Y,N
72066218,TJIS,Y,P
72061706,LLZY,N,B
72067509,LROI,Y,P
72042823,LLZY,Y,P
72055951,BPNK,Y,P
72052782,TGIT,Y,P
72061576,TJIS,Y,P
72059675,ZPEC,Y,P
72067010,LROI,Y,P
72057912,HJIK,Y,P
72062473,NUXY,Y,N
72060730,UAFL,Y,P
72056673,SSAL,Y,P
72060600,RPWL,Y,P
72065842,GMDR,Y,P
72050631,BPNK,Y,P
72064441,LROI,Y,P
72052187,LROI,Y,P
72066872,NEPH,Y,P
72067604,SSAL,N,B
72053317,BUXU,N,B
72068534,TJIS,Y,P
72054952,LROI,Y,P
72052061,VOMK,Y,N
72052165,LROI,Y,P
72056753,URXX,Y,P
72066407,BHHL,Y,N
72060409,CHRE,Y,N
72061406,SGZW,N,P
72058317,VXJD,Y,P
72059033,CHRE,Y,N
72064840,TJIS,Y,P
72054659,FLSZ,Y,P
72052524,BUXU,N,B
72065307,AENM,Y,P
72059417,VXJD,Y,N
72067843,DGRO,N,P
72060902,UAFL,Y,P
72055621,FLSZ,Y,P
72052088,VOMK,Y,N
72065577,FLSZ,Y,P
72066236,YFVO,Y,P
72066020,OBEX,Y,P
72060186,OBEX,Y,P
72054098,NEPH,Y,N
72064724,FLSZ,Y,P
72063416,NUXY,Y,N
72051767,EZXA,Y,P
72065660,LROI,Y,P
72056227,TJIS,Y,P
72056311,TJIS,Y,P
72069392,FLSZ,Y,P
72056141,HPWY,Y,P
72069113,QXWP,Y,P
72060065,YFVO,Y,P
72053572,LROI,Y,P
72063334,YFVO,Y,P
72053542,UAFL,Y,P
72064697,UAFL,Y,P
72063697,NBNP,N,P
72060675,FLSZ,N,B
72064347,HJIK,N,B
72059915,AENM,Y,P
72066362,OPVP,Y,P
72052879,TJIS,Y,P
72065369,VOMK,Y,P
72052960,VOMK,N,P
72062538,NBNP,Y,P
72052979,VOMK,Y,P
72061208,ULQZ,Y,P
72062737,TJIS,Y,P
72055574,ODSX,Y,P
72052663,NEPH,Y,P
72066705,CJPF,Y,P
72062927,VXJD,Y,P
72062996,AENM,Y,P
72051921,LROI,N,P
72064404,QXWP,Y,N
72063714,LROI,Y,P
72053599,EZXA,Y,P
72065563,ZKPQ,N,P
72056778,FLSZ,Y,P
72065532,NEPH,Y,P
72067645,LROI,Y,P
72062565,VOMK,Y,P
72054607,SSAL,Y,P
72058688,NBNP,Y,P
72065203,UAFL,Y,P
72054669,FLSZ,Y,P
72069810,FLSZ,Y,P
72052376,VOMK,Y,P
72052164,JMAI,Y,P
72052551,TJIS,Y,P
72055639,FLSZ,Y,P
72059059,EZXA,Y,P
72065950,STVJ,Y,P
72065322,STVJ,Y,P
72062469,NUXY,Y,N
72067222,ZKPQ,Y,N
72063537,UVJX,Y,P
72054760,FLSZ,Y,P
72064118,SGZW,N,B
72055744,FGKF,Y,P
72061998,TJIS,Y,P
72064956,LLZY,Y,P
72052486,DQIC,Y,P
72068282,OFCN,Y,P
72062017,TJIS,Y,P
72056861,UVJX,Y,P
72062282,ODSX,Y,P
72060787,FGKF,Y,P
72060031,VXJD,Y,P
72067610,UVJX,Y,P
72062882,VOMK,Y,P
72069077,BPNK,Y,P
72063588,LROI,Y,P
72059628,RLOS,Y,P
72052540,TJIS,Y,P
72066512,UAFL,Y,P
72063480,LROI,Y,P
72062825,ULQZ,Y,P
72054892,EZXA,Y,P
72053045,RLOS,Y,P
72067733,NEPH,N,P
72063174,LROI,N,P
72062062,TJIS,Y,P
72051874,ODSX,Y,P
72060923,UAFL,Y,P
72062442,LROI,Y,P
72062697,UVJX,Y,P
72058140,LROI,Y,P
72060428,YXXG,Y,P
72066941,GMDR,Y,P
72057207,UAFL,Y,P
72063804,TJIS,Y,P
72058325,YXXG,Y,N
72063718,URXX,Y,P
72062056,BJTI,Y,P
72059609,FGKF,Y,P
72067721,EZXA,Y,P
72054325,ODSX,Y,P
72058956,TJIS,Y,P
72067967,LROI,Y,P
72054394,FLSZ,Y,P
72062601,LYQQ,Y,P
72060155,GMDR,Y,N
72063663,AENM,Y,P
72061317,LYQQ,Y,P
72067529,LROI,N,P
72058892,LROI,Y,P
72062595,NBNP,Y,P
72060905,UAFL,Y,P
72055917,BUXU,Y,P
72052630,UAFL,Y,P
72067640,BPNK,Y,P
72061926,WCLE,Y,P
72053112,TJIS,Y,P
72052554,TJIS,N,P
72067200,YQCC,N,B
72060465,OBEX,Y,P
72060717,OBEX,Y,P
72053281,OBEX,Y,P
72054087,VOMK,N,P
72061989,TJIS,Y,P
72066341,LROI,Y,P
72059416,GMDR,N,P
72057829,TJIS,Y,P
72055099,RTQT,Y,P
72052470,WYIS,N,B
72052291,AENM,Y,P
72061993,TGIT,Y,P
72064715,RTQT,Y,P
72061995,TJIS,Y,P
72054292,WCLE,Y,P
72067333,FLSZ,Y,P
72060331,TJIS,Y,P
72060330,TJIS,Y,P
72063810,TJIS,Y,P
72063169,AENM,Y,P
72059923,OBEX,Y,P
72065704,LROI,Y,P
72067449,DNNR,Y,N
72060293,BPNK,Y,P
72058117,BPNK,Y,P
72054256,VQVH,Y,P
72058320,QNRK,Y,P
72053027,OBEX,Y,P
72065507,ODSX,Y,P
72066105,TJIS,Y,P
72065568,LROI,Y,P
72053015,TJIS,Y,P
72062821,ULQZ,Y,P
72054835,BPNK,Y,P
72053508,EZXA,Y,P
72056721,HJIK,Y,P
72053083,TJIS,Y,P
72062733,HJIK,Y,P
72054119,BHHL,Y,N
72060929,UAFL,Y,P
72066402,BHHL,Y,N
72062082,RTQT,Y,P
72065705,ZRUH,Y,P
72051270,HJIK,Y,P
72053135,UAFL,Y,P
72050929,ZKPQ,Y,P
72056702,TJIS,Y,P
72068911,BUXU,Y,P
72059917,GMDR,N,P
72054667,AENM,Y,P
72069071,FLSZ,Y,P
72055624,AENM,Y,P
72067593,NEPH,N,P
72062200,BUXU,Y,N
72060368,UAFL,Y,P
72065426,BUXU,Y,N
72057440,RPWL,Y,P
72055076,FLSZ,Y,P
72053906,VXRJ,Y,N
72068121,WREC,Y,N
72060858,HPWY,Y,P
72065392,SSAL,Y,P
72066415,GMDR,Y,P
72062948,VOMK,Y,P
72060526,FUYI,Y,P
72055984,NBNP,Y,P
72053452,FLSZ,Y,P
72067600,AENM,Y,P
72067841,FLSZ,Y,P
72055072,UVJX,Y,P
72062305,UVJX,Y,P
72063486,ODSX,Y,P
72065397,UVJX,Y,P
72057779,ODSX,Y,P
72054587,EZXA,Y,P
72054953,EZXA,Y,P
72055359,NEPH,N,P
72063198,ODSX,Y,P
72063789,ODSX,Y,P
72067611,UVJX,Y,P
72064803,UVJX,Y,P
72054423,UAFL,Y,P
72055498,FGKF,Y,P
72066963,GMDR,Y,P
72058165,HJIK,Y,P
72057845,UAFL,Y,P
72053305,QNRK,Y,N
72062764,YJPX,Y,P
72055967,HJIK,Y,P
72058537,VOMK,Y,P
72064192,TJIS,Y,P
72063536,UVJX,Y,P
72060548,RTQT,Y,P
72056867,UVJX,Y,P
72059803,TJIS,Y,P
72064214,TJIS,Y,P
72067472,TJIS,Y,P
72059344,UVJX,Y,P
72055233,ODSX,Y,P
72056645,BJTI,Y,P
72056973,VXRJ,Y,N
72052588,YFVO,Y,P
72066887,LROI,Y,P
72060154,ZPEC,Y,P
72067862,HJIK,Y,P
72063855,DNNR,Y,P
72057894,HPWY,Y,P
72057026,UAFL,Y,P
72057042,UAFL,Y,P
72068009,OPVP,Y,P
72059317,UAFL,Y,P
72066169,OBEX,Y,P
72051377,TJIS,Y,P
72062272,RPWL,Y,P
72053519,VXJD,Y,N
72062857,DQIC,Y,P
72067422,JMAI,Y,P
72067969,ODSX,Y,P
72062143,YFVO,Y,P
72052899,LROI,Y,P
72068249,FLSZ,Y,P
72058855,JMAI,Y,P
72066338,OBEX,Y,P
72064999,KIPZ,Y,P
72053242,HJIK,Y,P
72058564,AENM,Y,P
72051805,LROI,Y,P
72055109,RTQT,Y,N
72055354,ODSX,Y,P
72060406,CHRE,Y,N
72054830,LROI,Y,P
72068222,VOMK,Y,P
72060405,CHRE,Y,N
72052066,KIPZ,Y,N
72061015,HJIK,Y,P
72055797,HJIK,Y,P
72058994,BPNK,Y,P
72056930,OPVP,Y,P
72051916,EZXA,Y,P
72065054,FLSZ,N,P
72068945,OPVP,Y,P
72060925,UAFL,Y,P
