shipment number,acpt_carrier_cd,acpt_first_response_fg
72082344,HJIK,Y
72088061,QXWP,Y
72073707,UAFL,Y
72076792,TJIS,Y
72072741,ODSX,Y
72065223,UAFL,Y
72082941,OBEX,Y
72085300,TJIS,Y
72073108,QXWP,Y
72083601,RNZD,Y
72078809,KIPZ,Y
72070557,UAFL,Y
72075697,BHHL,Y
72077841,GMDR,Y
72089803,QSJV,Y
72084537,ZPEC,Y
72085691,NEPH,Y
72088498,TJIS,Y
72088262,TJIS,Y
72077641,UAFL,Y
72089182,NUXY,Y
72082501,UAFL,Y
72088548,LROI,Y
72090839,TJIS,Y
72084950,LROI,Y
72084666,YFVO,Y
72085102,UAFL,Y
72083675,NUXY,Y
72083212,TJIS,Y
72071333,TJIS,Y
72090961,FLSZ,Y
72086101,NBNP,Y
72079960,TJIS,Y
72081508,LROI,Y
72085348,EZXA,Y
72081202,ODSX,Y
72085248,EZXA,Y
72076823,QXWP,Y
72082897,LROI,Y
72069475,YQCC,Y
72080671,VOMK,Y
72077282,FLSZ,Y
72074167,TJIS,Y
72087108,JMAI,Y
72074267,QXWP,Y
72084893,LLZY,Y
72079654,CJPF,Y
72075250,LPUO,Y
72085353,HJIK,Y
72076775,LROI,Y
72086297,TJIS,Y
72078608,HPWY,Y
72084839,TJIS,Y
72082139,TJIS,Y
72082791,UVJX,Y
72076015,BUXU,Y
72088785,UVJX,Y
72079839,LROI,Y
72075529,UVJX,Y
72076631,TJIS,Y
72072374,LYQQ,Y
72080476,BPNK,Y
72088834,WTJW,Y
72084222,URXX,Y
72077805,FLSZ,Y
72077402,NUXY,Y
72073316,FLSZ,Y
72083817,KMYV,Y
72077683,UVJX,Y
72086724,GSQV,Y
72073619,HJIK,Y
72073629,HJIK,Y
72085227,FLSZ,Y
72084704,ZPEC,Y
72080015,HJIK,Y
72082797,NBNP,Y
72071535,HJIK,Y
72085137,SGZW,Y
72077879,GMDR,Y
72078031,YFVO,Y
72085957,OPVP,Y
72079689,NEPH,Y
72088501,FLSZ,Y
72082082,TJIS,Y
72074646,LPUO,Y
72070204,HJIK,Y
72080747,KTSU,Y
72088858,FLSZ,Y
72085899,LROI,Y
72077926,ZPEC,Y
72080585,LROI,Y
72076449,FLSZ,Y
72081009,ZRUH,Y
72083671,NUXY,Y
72084054,QXWP,Y
72071279,BHHL,Y
72075358,HJIK,Y
72071921,LROI,Y
72075236,QXWP,Y
72088057,QXWP,Y
72088871,QXWP,Y
72086314,TJIS,Y
72085649,WTJW,Y
72083726,WTJW,Y
72088183,RPWL,Y
72068979,NUXY,Y
72077755,BUXU,Y
72082270,YFVO,Y
72075681,OUWJ,Y
72078334,HJIK,Y
72077918,NBNP,Y
72084731,TJIS,Y
72082142,LLZY,Y
72089167,LROI,Y
72090475,WREC,Y
72080669,LROI,Y
72083725,LROI,Y
72081685,TJIS,Y
72073566,KIPZ,Y
72073324,FLSZ,Y
72086161,CHRE,Y
72078559,HJIK,Y
72069473,YFVO,Y
72071066,OBEX,Y
72079172,GMDR,Y
72073321,UVJX,Y
72084664,UVJX,Y
72085971,VOMK,Y
72083938,CHRE,Y
72086159,CHRE,Y
72078843,VOMK,Y
72077862,FLSZ,Y
72077148,TJIS,Y
72087397,WTJW,Y
72082221,RTQT,Y
72090067,NBNP,Y
72088121,LPUO,Y
72071374,ZPEC,Y
72088424,LPUO,Y
72082445,UAFL,Y
72080097,BUXU,Y
72087378,NEPH,Y
72082192,UAFL,Y
72077850,UVJX,Y
72084916,VOMK,Y
72079280,LROI,Y
72073160,HJIK,Y
72090482,LLZY,Y
72075255,YFVO,Y
72073696,LROI,Y
72086527,KTSU,Y
72070797,KIPZ,Y
72088032,LROI,Y
72085878,CHRE,Y
72085623,RLOS,Y
72087876,VTOK,Y
72089703,UAFL,Y
72082160,TJIS,Y
72091017,FLSZ,Y
72069697,UAFL,Y
72070051,UAFL,Y
72082163,TJIS,Y
72072728,TJIS,Y
72075564,LROI,Y
72088518,WTJW,Y
72085432,GSQV,Y
72079174,QXWP,Y
72084391,GSQV,Y
72088531,WTJW,Y
72069759,ZRUH,Y
72080450,NEPH,Y
72082578,RNZD,Y
72075388,UAFL,Y
72077093,RNZD,Y
72070378,QNRK,Y
72090703,TJIS,Y
72085022,FLSZ,Y
72081586,CHRE,Y
72078658,ODSX,Y
72072586,UVJX,Y
72068873,BHHL,Y
72069603,FLSZ,Y
72074235,URXX,Y
72084187,LROI,Y
72075763,CHRE,Y
72078057,QHLK,Y
72088746,LROI,Y
72086589,GMDR,Y
72088880,TJIS,Y
72085793,LROI,Y
72077345,HJIK,Y
72082169,BUXU,Y
72085051,TJIS,Y
72072211,OPVP,Y
72072011,RLOS,Y
72083508,WREC,Y
72083634,KMYV,Y
72077169,TJIS,Y
72084638,ZPEC,Y
72089909,AENM,Y
72081674,FLSZ,Y
72071929,RLOS,Y
72086838,WREC,Y
72073120,LROI,Y
72089889,ODSX,Y
72079449,QXWP,Y
72078910,BPNK,Y
72070202,ZPEC,Y
72083064,AENM,Y
72085812,FLSZ,Y
72072108,VXRJ,Y
72078047,HJIK,Y
72072350,TJIS,Y
72090835,TJIS,Y
72081440,FLSZ,Y
72069978,GMDR,Y
72070611,URXX,Y
72068007,NUXY,Y
72090705,TJIS,Y
72084765,LROI,Y
72073699,BUXU,Y
72089574,FLSZ,Y
72074026,RTQT,Y
72084824,ODSX,Y
72073138,NUXY,Y
72072395,LRQU,Y
72074364,NEPH,Y
72071909,HJIK,Y
72083415,SGZW,Y
72076081,LPUO,Y
72072451,ODSX,Y
72076273,FLSZ,Y
72083342,FLSZ,Y
72088368,WREC,Y
72072265,ODSX,Y
72072217,OPVP,Y
72080839,CHRE,Y
72086542,RTQT,Y
72082804,LROI,Y
72088945,FLSZ,Y
72086593,WTJW,Y
72081386,BPNK,Y
72075545,CJPF,Y
72088977,LROI,Y
72071346,HJIK,Y
72083360,UAFL,Y
72083896,NBNP,Y
72089561,OBEX,Y
72082201,RTQT,Y
72071497,EZXA,Y
72085232,EZXA,Y
72088941,UVJX,Y
72087522,TJIS,Y
72078890,NEPH,Y
72081394,HJIK,Y
72069420,DGRO,Y
72082332,NBNP,Y
72078780,EZXA,Y
72077334,FLSZ,Y
72081823,OBEX,Y
72087857,NUXY,Y
72084905,LROI,Y
72088391,NUXY,Y
72086775,UVJX,Y
72069977,BHHL,Y
72076934,ODSX,Y
72077591,OBEX,Y
72084150,UAFL,Y
72088910,LROI,Y
72088255,LROI,Y
72072467,LYQQ,Y
72080539,AENM,Y
72070368,LYQQ,Y
72088437,WCLE,Y
72089090,KTSU,Y
72085808,FLSZ,Y
72069900,GMDR,Y
72084111,ODSX,Y
72088370,LROI,Y
72084860,URXX,Y
72090908,TJIS,Y
72077815,RLOS,Y
72085526,VXJD,Y
72074983,TJIS,Y
72080700,DNNR,Y
72075694,BHHL,Y
72082844,LROI,Y
72070261,LLZY,Y
72087307,NEPH,Y
72078993,SWPQ,Y
72084447,HJIK,Y
72084048,URXX,Y
72083030,SWPQ,Y
72070318,UAFL,Y
72071220,UAFL,Y
72084134,FLSZ,Y
72085698,GMDR,Y
72083109,ZKPQ,Y
72084908,TJIS,Y
72080817,LROI,Y
72087051,WREC,Y
72073468,UAFL,Y
72071924,VXJD,Y
72075145,UAFL,Y
72071893,HJIK,Y
72072312,UAFL,Y
72080154,RXIB,Y
72069939,RTQT,Y
72088403,LPUO,Y
72080646,GMDR,Y
72084143,VXJD,Y
72070632,LLZY,Y
72081969,GMDR,Y
72081652,GMDR,Y
72089967,GSQV,Y
72075669,HPWY,Y
72076754,TJIS,Y
72088105,FLSZ,Y
72087084,GSQV,Y
72073988,UAFL,Y
72082254,TJIS,Y
72080000,QXWP,Y
72089331,HJIK,Y
72085592,GMDR,Y
72080935,TJIS,Y
72089330,HJIK,Y
72081917,GMDR,Y
72087116,LROI,Y
72087255,LROI,Y
72080724,GSQV,Y
72077845,SGZW,Y
72071940,LPUO,Y
72084437,AENM,Y
72074589,GMDR,Y
72070489,FLSZ,Y
72083206,TJIS,Y
72084789,TJIS,Y
72088450,BHHL,Y
72072432,HPWY,Y
72076777,LROI,Y
72073098,CHRE,Y
72088411,TJIS,Y
72087772,DGRO,Y
72075224,JMAI,Y
72078017,HJIK,Y
72082083,OBEX,Y
72083268,TJIS,Y
72076730,TJIS,Y
72070302,UAFL,Y
72075459,GMDR,Y
72069973,HJIK,Y
72070418,LPUO,Y
72080137,UVJX,Y
72080739,RPWL,Y
72079762,WREC,Y
72073406,LPUO,Y
72077837,FLSZ,Y
72085405,LROI,Y
72085343,LROI,Y
72070301,UAFL,Y
72086835,URXX,Y
72077664,GMDR,Y
72084894,TJIS,Y
72072050,QHLK,Y
72079027,EZXA,Y
72082212,ZJDO,Y
72071400,VOMK,Y
72085595,LROI,Y
72085584,LROI,Y
72089624,QXWP,Y
72073054,VXRJ,Y
72070553,LROI,Y
72072633,GXAJ,Y
72086789,VQVH,Y
72086215,QXWP,Y
72074083,TJIS,Y
72069814,GMDR,Y
72070461,HJIK,Y
72078043,URXX,Y
72076310,VOMK,Y
72082331,FLSZ,Y
72085896,CHRE,Y
72085063,PVKT,Y
72080876,GMDR,Y
72070780,URXX,Y
72083421,GMDR,Y
72072816,GMDR,Y
72087681,HJIK,Y
72071202,HJIK,Y
72073580,UVJX,Y
72073547,DNNR,Y
72078464,TJIS,Y
72084769,VQVH,Y
72078916,BPNK,Y
72074237,DNNR,Y
72089084,HJIK,Y
72085608,CHRE,Y
72089105,UVJX,Y
72086761,NBNP,Y
72087086,FIKA,Y
72080214,UAFL,Y
72081482,BPNK,Y
72087169,URXX,Y
72074304,UAFL,Y
72085394,ZPEC,Y
72090017,LROI,Y
72084993,GXAJ,Y
72082680,GSQV,Y
72089233,UAFL,Y
72088591,QXWP,Y
72085968,VXRJ,Y
72082481,VOMK,Y
72086011,TJIS,Y
72072826,GSQV,Y
72072140,FIKA,Y
72079688,BHHL,Y
72073927,RTQT,Y
72077633,UAFL,Y
72070534,CHRE,Y
72080944,NEPH,Y
72071091,KIPZ,Y
72077693,UVJX,Y
72090165,LROI,Y
72071804,VOMK,Y
72076443,KIPZ,Y
72078807,VOMK,Y
72087201,FIKA,Y
72083687,LROI,Y
72088284,LROI,Y
72073361,LROI,Y
72078880,FLSZ,Y
72087197,BPNK,Y
72085818,URXX,Y
72070265,LROI,Y
72079932,TJIS,Y
72087126,LROI,Y
72085392,ZPEC,Y
72089987,AENM,Y
72081728,OPVP,Y
72074628,OFCN,Y
72073659,FLSZ,Y
72068854,TJIS,Y
72082439,UAFL,Y
72079720,OBEX,Y
72079704,TJIS,Y
72075088,LPUO,Y
72080177,TJIS,Y
72077005,HJIK,Y
72084723,TJIS,Y
72083178,TJIS,Y
72083138,TJIS,Y
72080932,TJIS,Y
72081583,HJIK,Y
72081540,UAFL,Y
72077203,OFCN,Y
72079026,GMDR,Y
72088811,GXAJ,Y
72085521,FLSZ,Y
72086635,GXAJ,Y
72072672,QXWP,Y
72075552,FLSZ,Y
72072962,TJIS,Y
72083955,NBNP,Y
72072433,HJIK,Y
72090984,LLZY,Y
72087651,LROI,Y
72080425,WREC,Y
72069737,BHHL,Y
72077329,NUXY,Y
72070697,VVMD,Y
72080448,HJIK,Y
72089316,SGZW,Y
72073132,NUXY,Y
72088939,GMDR,Y
72083017,SSAL,Y
72076698,LROI,Y
72088212,TJIS,Y
72086002,WTJW,Y
72071477,TJIS,Y
72070276,FLSZ,Y
72090986,FLSZ,Y
72089537,BUXU,Y
72082977,OUHI,Y
72072995,QXWP,Y
72080245,BUXU,Y
72081560,HJIK,Y
72073862,ZPEC,Y
72083255,LROI,Y
72074143,UVJX,Y
72068941,NBNP,Y
72084200,VXJD,Y
72081008,LPUO,Y
72084250,TJIS,Y
72082315,UVJX,Y
72089680,VOMK,Y
72072941,LROI,Y
72083968,UVJX,Y
72070817,UVJX,Y
72090479,GMDR,Y
72089440,HJIK,Y
72080052,QXWP,Y
72080343,TJIS,Y
72076373,OPVP,Y
72089636,BPNK,Y
72088782,NEPH,Y
72082865,UVJX,Y
72074565,HPWY,Y
72076144,LROI,Y
72084825,FLSZ,Y
72087267,CHRE,Y
72079434,NEPH,Y
72085544,CHRE,Y
72083967,UVJX,Y
72085652,LLZY,Y
72083425,KIPZ,Y
72071802,CHRE,Y
72073991,UAFL,Y
72085175,GMDR,Y
72088849,BPNK,Y
72085292,SGZW,Y
72085507,LROI,Y
72085574,SGZW,Y
72073545,UVJX,Y
72088113,CHRE,Y
72083713,NEPH,Y
72085714,QXWP,Y
72075663,BUXU,Y
72084973,TJIS,Y
72083308,TJIS,Y
72083277,TJIS,Y
72086903,OBEX,Y
72075517,TJIS,Y
72071033,NBNP,Y
72087845,URXX,Y
72091019,TJIS,Y
72087531,GMDR,Y
72073944,TJIS,Y
72084592,NEPH,Y
72077783,RLOS,Y
72076117,VOMK,Y
72071528,VHJQ,Y
72072061,NEPH,Y
72077168,RLOS,Y
72089615,TJIS,Y
72073004,HJIK,Y
72070046,KIPZ,Y
72079714,TJIS,Y
72083553,SGZW,Y
72077349,TJIS,Y
72076071,RNZD,Y
72076538,FLSZ,Y
72072403,DNNR,Y
72072970,GMDR,Y
72072475,GMDR,Y
72080824,LROI,Y
72081776,TJIS,Y
72090181,EZXA,Y
72086102,NBNP,Y
72082196,UAFL,Y
72070736,VXJD,Y
72070152,HJIK,Y
72070246,TJIS,Y
72086877,UAFL,Y
72079314,ODSX,Y
72080057,YQCC,Y
72073051,VXRJ,Y
72082345,GMDR,Y
72070460,LROI,Y
72080258,ODSX,Y
72086494,TJIS,Y
72082325,FLSZ,Y
72089806,FLSZ,Y
72073768,SGZW,Y
72074741,NZKX,Y
72071990,YFVO,Y
72084580,BUXU,Y
72076855,ODSX,Y
72077640,UAFL,Y
72072268,GMDR,Y
72077719,TJIS,Y
72089345,BPNK,Y
72083930,QSJV,Y
72077632,UAFL,Y
72076002,WYIS,Y
72087697,HJIK,Y
72072943,VOMK,Y
72074399,UAFL,Y
72075305,GMDR,Y
72080103,LPUO,Y
72083000,FLSZ,Y
72077972,UAFL,Y
72080695,QNRK,Y
72072193,LPUO,Y
72073986,UAFL,Y
72090076,UAFL,Y
72070678,VXJD,Y
72070799,VXJD,Y
72078062,VXJD,Y
72084178,QNRK,Y
72075376,LROI,Y
72079927,WTJW,Y
72077987,UAFL,Y
72071146,AENM,Y
72079593,GMDR,Y
72087607,HJIK,Y
72078657,ODSX,Y
72074022,RTQT,Y
72070098,UAFL,Y
72086892,UAFL,Y
72086889,UAFL,Y
72076789,LROI,Y
72085244,VTOK,Y
72084045,URXX,Y
72082255,NEPH,Y
72079727,TJIS,Y
72080104,LPUO,Y
72083731,EZXA,Y
72072446,GMDR,Y
72078150,RNZD,Y
72087547,VXJD,Y
72075326,EZXA,Y
72074109,UVJX,Y
72070377,QNRK,Y
72075926,UVJX,Y
72083210,BUXU,Y
72072957,YFVO,Y
72071277,BHHL,Y
72086784,ZPEC,Y
72079721,NBNP,Y
72074362,DNNR,Y
72078452,HJIK,Y
72079285,DNNR,Y
72080033,LROI,Y
72072132,FLSZ,Y
72076292,NUXY,Y
72070814,LROI,Y
72083230,WTJW,Y
72076092,VOMK,Y
72081563,SSAL,Y
72078446,LROI,Y
72081068,UVJX,Y
72076082,VOMK,Y
72085666,LROI,Y
72088685,FLSZ,Y
72070602,UAFL,Y
72081767,UAFL,Y
72088038,VQVH,Y
72089258,QXWP,Y
72079066,SSAL,Y
72084172,NZKX,Y
72081066,UVJX,Y
72071044,LROI,Y
72082780,VXJD,Y
72086843,YFVO,Y
72070242,HJIK,Y
72069899,GMDR,Y
72089032,OBEX,Y
72073871,LROI,Y
72083465,LROI,Y
72084355,GMDR,Y
72077347,GMDR,Y
72069830,NUXY,Y
72087147,AENM,Y
72078461,AENM,Y
72086634,GXAJ,Y
72073313,NUXY,Y
72090521,FLSZ,Y
72078061,AENM,Y
72077896,UVJX,Y
72073640,SSAL,Y
72072062,NEPH,Y
72090089,HJIK,Y
72084768,TJIS,Y
72075466,LLZY,Y
72086139,TUUU,Y
72078893,QZXD,Y
72089328,ZKPQ,Y
72072698,HPWY,Y
72087769,LPUO,Y
72076440,KTSU,Y
72071273,BHHL,Y
72088376,OBEX,Y
72082828,VXJD,Y
72077506,LROI,Y
72081591,NBNP,Y
72074567,HPWY,Y
72089817,FLSZ,Y
72070055,UAFL,Y
72085033,FLSZ,Y
72076178,URXX,Y
72088374,TJIS,Y
72071714,LROI,Y
72089579,LLZY,Y
72078775,LROI,Y
72088570,OUWJ,Y
72085031,BUXU,Y
72085557,LROI,Y
72079083,GMDR,Y
72080091,LYQQ,Y
72083012,EZXA,Y
72078108,GMDR,Y
72075898,LROI,Y
72073375,TFTZ,Y
72088737,LROI,Y
72079528,URXX,Y
72077855,GMDR,Y
72080549,DNNR,Y
72082767,LROI,Y
72069142,BHHL,Y
72089513,BPNK,Y
72087426,JMAI,Y
72082487,HPWY,Y
72085007,TJIS,Y
72087265,UAFL,Y
72070048,TJIS,Y
72084903,TJIS,Y
72072100,BHHL,Y
72075974,ZKPQ,Y
72072923,RPWL,Y
72076935,BUXU,Y
72078631,JMAI,Y
72078795,HJIK,Y
72073060,TJIS,Y
72082839,RLOS,Y
72089172,NUXY,Y
72082509,UAFL,Y
72088558,WTJW,Y
72078920,JMAI,Y
72088201,TJIS,Y
72076023,HJIK,Y
72082173,BUXU,Y
72081337,LPUO,Y
72080219,LROI,Y
72075361,RLOS,Y
72089455,UAFL,Y
72072091,UAFL,Y
72075445,AENM,Y
72076681,ODSX,Y
72069589,BHHL,Y
72082278,FLSZ,Y
72074118,FLSZ,Y
72069743,BUXU,Y
72082447,UAFL,Y
72074592,RLOS,Y
72070049,UAFL,Y
72070184,BHHL,Y
72075721,VOMK,Y
72081721,FLSZ,Y
72075588,RTQT,Y
72074874,HJIK,Y
72088803,HJIK,Y
72072630,RTQT,Y
72069389,NUXY,Y
72074236,RLOS,Y
72084278,EZXA,Y
72073276,LROI,Y
72077333,FLSZ,Y
72070970,QXWP,Y
72088953,LROI,Y
72079805,GMDR,Y
72074092,ZRUH,Y
72085648,FLSZ,Y
72083898,URXX,Y
72090699,FLSZ,Y
72068488,FGKF,Y
72086807,UVJX,Y
72080118,WCLE,Y
72073344,TJIS,Y
72084117,GMDR,Y
72076033,RTQT,Y
72091000,FLSZ,Y
72081463,LROI,Y
72074378,GMDR,Y
72077929,GMDR,Y
72083016,VQVH,Y
72088179,BUXU,Y
72076597,ODSX,Y
72081556,FLSZ,Y
72082038,UVJX,Y
72074591,RLOS,Y
72081515,FLSZ,Y
72074108,FLSZ,Y
72077888,ZPEC,Y
72070563,HJIK,Y
72090711,TJIS,Y
72076258,VOMK,Y
72084703,ODSX,Y
72076254,BUXU,Y
72087750,LROI,Y
72083195,URXX,Y
72083089,NBNP,Y
72076316,CHRE,Y
72075543,EZXA,Y
72074024,GXAJ,Y
72086906,UAFL,Y
72075920,VXJD,Y
72072272,FLSZ,Y
72071276,BHHL,Y
72077163,TGIT,Y
72084868,HJIK,Y
72087025,BUXU,Y
72069832,FLSZ,Y
72075226,KTSU,Y
72090013,ODSX,Y
72089613,ZRUH,Y
72072578,UVJX,Y
72079031,FLSZ,Y
72090720,TJIS,Y
72076721,TJIS,Y
72088040,LPUO,Y
72074328,UAFL,Y
72083920,TJIS,Y
72083274,TJIS,Y
72079476,LROI,Y
72083502,LROI,Y
72083377,DQIC,Y
72073229,RNZD,Y
72082272,BUXU,Y
72073651,DNNR,Y
72083362,VHJQ,Y
72070954,LROI,Y
72080457,LROI,Y
72083652,VOMK,Y
72078212,URXX,Y
72080339,QXWP,Y
72079064,LROI,Y
72080974,TJIS,Y
72082499,UAFL,Y
72090630,FLSZ,Y
72077739,TJIS,Y
72069764,OBEX,Y
72079785,TJIS,Y
72079465,VOMK,Y
72072425,URXX,Y
72089161,HJIK,Y
72086556,TJIS,Y
72074377,BUXU,Y
72084677,RLOS,Y
72071322,OBEX,Y
72070372,ODSX,Y
72087292,EZXA,Y
72078003,RTQT,Y
72074842,UAFL,Y
72083164,HJIK,Y
72087918,WTJW,Y
72083550,UVJX,Y
72090407,ZRUH,Y
72073700,BUXU,Y
72083946,ODSX,Y
72088695,LROI,Y
72084275,BJTI,Y
72088936,AENM,Y
72075533,BUXU,Y
72079184,GMDR,Y
72073631,SGZW,Y
72070223,NBNP,Y
72080702,BUXU,Y
72083646,WTJW,Y
72083793,WTJW,Y
72087618,GMDR,Y
72074397,LROI,Y
72088483,TJIS,Y
72081688,TJIS,Y
72077708,HJIK,Y
72087621,RTQT,Y
72084565,TJIS,Y
72071023,QXWP,Y
72078087,FLSZ,Y
72079832,TJIS,Y
72090976,HJIK,Y
72084092,HJIK,Y
72073556,LROI,Y
72088631,BPNK,Y
72088160,SFTR,Y
72084467,LROI,Y
72077975,UAFL,Y
72089934,NBNP,Y
72081880,VXJD,Y
72075693,BHHL,Y
72085692,NEPH,Y
72075258,LPUO,Y
72081408,KTSU,Y
72076409,NBNP,Y
72085396,NBNP,Y
72089587,HJIK,Y
72071908,SSAL,Y
72083148,TJIS,Y
72088364,CJPF,Y
72084873,HJIK,Y
72073942,OBEX,Y
72080326,NEPH,Y
72069963,FLSZ,Y
72084409,UQIN,Y
72074375,BUXU,Y
72077677,GMDR,Y
72065225,UAFL,Y
72080559,BPNK,Y
72081691,TJIS,Y
72081580,RLOS,Y
72072601,FLSZ,Y
72077930,FLSZ,Y
72090107,EZXA,Y
72086950,RTQT,Y
72070686,TJIS,Y
72080529,YFVO,Y
72088992,PVKT,Y
72073582,URXX,Y
72080541,HJIK,Y
72082219,RTQT,Y
72090715,TJIS,Y
72088322,UAFL,Y
72069713,WCLE,Y
72089216,LPUO,Y
72077906,NEPH,Y
72079305,HJIK,Y
72070552,LROI,Y
72081719,BHHL,Y
72076640,NEPH,Y
72079692,VXJD,Y
72070480,AENM,Y
72078411,TJIS,Y
72073661,LROI,Y
72090480,HJIK,Y
72082183,UAFL,Y
72078406,AENM,Y
72083762,UAFL,Y
72072519,YFVO,Y
72088380,NEPH,Y
72073187,ZKPQ,Y
72082953,RLOS,Y
72077748,BUXU,Y
72089884,SGZW,Y
72082269,BUXU,Y
72083404,SGZW,Y
72089623,ZRUH,Y
72080842,VOMK,Y
72087967,FLSZ,Y
72083665,BHHL,Y
72070939,UAFL,Y
72073374,RPWL,Y
72080172,ZRUH,Y
72073376,TFTZ,Y
72072244,HJIK,Y
72087945,LROI,Y
72080663,GMDR,Y
72083830,QXWP,Y
72077836,ZPEC,Y
72085816,VXJD,Y
72080445,GMDR,Y
72078717,VXRJ,Y
72069975,HJIK,Y
72072942,ODSX,Y
72081501,LROI,Y
72085796,FLSZ,Y
72072885,BHHL,Y
72070228,SGZW,Y
72088718,BPNK,Y
72072031,BPNK,Y
72085611,BPNK,Y
72077908,HJIK,Y
72081614,LROI,Y
72090999,FLSZ,Y
72088136,LROI,Y
72082909,EZXA,Y
72086848,HJIK,Y
72081289,HJIK,Y
72072300,STVJ,Y
72088541,KTSU,Y
72071224,KTSU,Y
72082309,TJIS,Y
72071364,ODSX,Y
72080098,BUXU,Y
72087707,LROI,Y
72079754,BUXU,Y
72074581,BPNK,Y
71981843,UAFL,Y
72075838,HJIK,Y
72084309,URXX,Y
72071934,VXJD,Y
72083359,LROI,Y
72078451,HJIK,Y
72089061,HJIK,Y
72072687,GMDR,Y
72088229,PVKT,Y
72079759,WREC,Y
72073248,YFVO,Y
72080168,TJIS,Y
72087670,GMDR,Y
72073718,NBNP,Y
72070581,LPUO,Y
72076152,KIPZ,Y
72073268,OFCN,Y
72070485,LROI,Y
72074520,LROI,Y
72082701,LYQQ,Y
72073993,UAFL,Y
72081213,UVJX,Y
72085593,BPNK,Y
72082771,NBNP,Y
72083265,TJIS,Y
72088689,LROI,Y
72082320,FLSZ,Y
72088805,UVJX,Y
72087990,LROI,Y
72080570,ODSX,Y
72072053,LROI,Y
72070707,ODSX,Y
72082079,TJIS,Y
72076296,BUXU,Y
72082515,UAFL,Y
72070369,LYQQ,Y
72076442,VOMK,Y
72074129,UVJX,Y
72083426,KIPZ,Y
72076365,FLSZ,Y
72086875,UAFL,Y
72083044,RLOS,Y
72087510,SSAL,Y
72077087,NBNP,Y
72071968,UAFL,Y
72083805,EZXA,Y
72069675,GMDR,Y
72077592,JMAI,Y
72084851,ODSX,Y
72074637,HPWY,Y
72088980,FLSZ,Y
72082664,EZXA,Y
72074228,URXX,Y
72072343,LROI,Y
72081812,BUXU,Y
72071394,HJIK,Y
72088369,ODSX,Y
72081847,GMDR,Y
72077105,HJIK,Y
72075687,BHHL,Y
72075977,NEPH,Y
72079504,ODSX,Y
72070117,GXAJ,Y
72075327,LROI,Y
72077786,OBEX,Y
72073806,VQVH,Y
72088640,ODSX,Y
72074249,TJIS,Y
72069214,URXX,Y
72075765,LROI,Y
72080283,VOMK,Y
72086645,GXAJ,Y
72083757,KMYV,Y
72086642,GXAJ,Y
72085431,LROI,Y
72077150,UVJX,Y
72079756,TJIS,Y
72077957,VOMK,Y
72076884,ODSX,Y
72085582,FIKA,Y
72081921,FLSZ,Y
72073057,VXRJ,Y
72073481,TFTZ,Y
72080520,UAFL,Y
72082970,VOMK,Y
72077368,SSAL,Y
72076171,OCZI,Y
72070258,HJIK,Y
72077413,AENM,Y
72072340,LROI,Y
72083306,TJIS,Y
72077206,UAFL,Y
72084073,ZPEC,Y
72084718,HPWY,Y
72080499,UAFL,Y
72082356,DGRO,Y
72079498,ODSX,Y
72085590,ODSX,Y
72073662,LROI,Y
72079129,HJIK,Y
72076747,LROI,Y
72087976,ODSX,Y
72069826,NUXY,Y
72078497,HPWY,Y
72078037,HJIK,Y
72088431,GMDR,Y
72084632,EZXA,Y
72088413,BHHL,Y
72088633,HPWY,Y
72073261,EZXA,Y
72089521,LPUO,Y
72075280,LROI,Y
72084954,TJIS,Y
72082087,TJIS,Y
72081933,LLZY,Y
72077826,HPWY,Y
72082292,BUXU,Y
72084581,NUXY,Y
72085858,VOMK,Y
72079080,HJIK,Y
72077204,OPVP,Y
72086587,UVJX,Y
72077337,FLSZ,Y
72088982,LROI,Y
72086156,URXX,Y
72078146,RNZD,Y
72078005,RTQT,Y
72079257,KTSU,Y
72083622,UAFL,Y
72089607,KTSU,Y
72079029,AENM,Y
72074064,TJIS,Y
72090710,RLOS,Y
72074342,UAFL,Y
72085697,YFVO,Y
72090032,UVJX,Y
72089732,ZPEC,Y
72072611,EZXA,Y
72074682,QGHE,Y
72079067,LROI,Y
72080257,ODSX,Y
72078659,SFTR,Y
72068679,LROI,Y
72074363,FLSZ,Y
72089120,ODSX,Y
72074347,UAFL,Y
72069918,OBEX,Y
72074183,GMDR,Y
72072956,LROI,Y
72060862,LLZY,Y
72072839,NBNP,Y
72070288,HJIK,Y
72069693,UAFL,Y
72083177,TJIS,Y
72072948,TJIS,Y
72081795,LROI,Y
72082250,WTJW,Y
72072336,UVJX,Y
72083222,TJIS,Y
72076755,TJIS,Y
72072964,TJIS,Y
72079256,NBNP,Y
72086496,BUXU,Y
72072859,UVJX,Y
72075567,VOMK,Y
72072452,MMQA,Y
72072495,VBXV,Y
72084516,ZPEC,Y
72071294,BHHL,Y
72090898,FLSZ,Y
72087433,LPUO,Y
72080087,QNRK,Y
72089976,LROI,Y
72083891,SWPQ,Y
72069748,NEPH,Y
72077823,UVJX,Y
72088656,LROI,Y
72083581,RPWL,Y
72069558,NUXY,Y
72072574,GMDR,Y
72087702,UAFL,Y
72085690,NEPH,Y
72079531,SGZW,Y
72077852,BUXU,Y
72088189,WTJW,Y
72090201,WTJW,Y
72088696,OBEX,Y
72075602,HJIK,Y
72086751,LLZY,Y
72086077,OPVP,Y
